url,image,title,price
https://ferebe.com/collections/beauty/products/laura-geller-baked-blush-n-brighten-marbleized-blush-tropic-hues,"ferebe.com/cdn/shop/files/711HW-Y5txL._SX466_{width}x.jpg?v=1684515213"" ","Laura Geller Baked Blush-n-Brighten Marbleized Blush, Tropic Hues",$15.99 
https://ferebe.com/collections/beauty/products/laura-geller-color-correcting-powder-foundation-fair-0-32oz,"ferebe.com/cdn/shop/files/vwa1jsg3_202104121407002220_{width}x.webp?v=1684866434"" ",Laura Geller Baked Balance-n-Brighten Color Correcting Foundation - Fair 0.32oz,$23.99 
https://ferebe.com/collections/beauty/products/julep-beauty-when-pencil-meet-gel-eyeliner-clay-mate,"ferebe.com/cdn/shop/files/71oVgPLN7-L._SL1500_{width}x.jpg?v=1684511212"" ","Julep Beauty When Pencil Meet Gel Eyeliner, Clay Mate",$10.99 
https://ferebe.com/collections/beauty/products/wet-brush-speed-dry-detangler-purple,"ferebe.com/cdn/shop/products/71TBZ3U8TbL._SL1500_{width}x.jpg?v=1677863053"" ",Wet Brush Speed Dry Detangler Purple,$2.99 
https://ferebe.com/collections/beauty/products/wet-brush-shine-enhancer-purple-shine,"ferebe.com/cdn/shop/products/SHINEENHANCER-Paddle-PURPLE-HairBrush-BWR833PURP-WetBrush-Front_2048x2048_7e4e8847-e8b4-4492-a564-70be05ffb358_{width}x.webp?v=1677862411"" ",Wet Brush Shine Enhancer Purple Shine,$2.99 
https://ferebe.com/collections/beauty/products/biosilk-color-therapy-shampoo-34fl-oz,"ferebe.com/cdn/shop/products/85904fcd-d00b-4422-a01a-16004fc2ffea.28ecc18b41eca407543d388011db16db-613109_{width}x.jpg?v=1675206046"" ",BioSilk Color Therapy Shampoo 34 fl oz,$14.99 
https://ferebe.com/collections/beauty/products/chi-x-barbie-volume-booster-liquid-bodifying-glaze-8oz,"ferebe.com/cdn/shop/products/516LBXGxsWL._SL1500_{width}x.jpg?v=1674840629"" ",CHI x Barbie Volume Booster Liquid Bodifying Glaze 8oz,$9.99 
https://ferebe.com/collections/beauty/products/schwarzkopf-got2b-extra-volume-dry-shampoo-breezy-tropical-200ml,"ferebe.com/cdn/shop/products/Untitleddesign-2022-12-08T145049.959-807669_{width}x.png?v=1670573466"" ",Schwarzkopf Got2b Extra Volume Dry Shampoo Breezy Tropical 200ml,$9.99 
https://ferebe.com/collections/beauty/products/ogx-nourishing-coconut-milk-conditioner-13oz,"ferebe.com/cdn/shop/products/GUEST_747c1496-9aa7-41a0-b774-0d5ec7c92a02-193393_{width}x.jpg?v=1670400330"" ",OGX Nourishing + Coconut Milk Conditioner 13oz,$2.99 
https://ferebe.com/collections/beauty/products/milk-shake-integrity-nourishing-shampoo-300ml-10-1oz,"ferebe.com/cdn/shop/products/medium_1024x1024_2x_1_cb198358-949c-4ed2-a5a7-2b9f5e180e5d_{width}x.jpg?v=1669823257"" ",Milk Shake Integrity Nourishing Shampoo 10.1oz/300ml,$13.99 
https://ferebe.com/collections/beauty/products/tigi-bed-head-bigger-the-better-volume-foam-shampoo-200ml,"ferebe.com/cdn/shop/products/Untitleddesign-2022-11-09T153528.534-402229_{width}x.png?v=1668064550"" ",TIGI Bed Head Bigger The Better Volume Foam Shampoo 200ml,$9.99 
https://ferebe.com/collections/beauty/products/old-spice-hair-styling-paste-for-men-medium-to-high-hold-2-22-oz,"ferebe.com/cdn/shop/products/8dc11847-6326-45a1-b3e8-ee93b2b15580.f1e7a4449330008d24bf6b73758d837d_{width}x.jpg?v=1666807002"" ","Old Spice Hair Styling Paste With Beeswax For Men, Medium to High Hold, 2.22oz",$8.99 
https://ferebe.com/collections/beauty/products/bio-ionic-style-winder-pro-rotating-styling-iron-1-5-in,"ferebe.com/cdn/shop/products/Bio-Ionic-Stylewinder-Rotating-1.25-inch-Styling-Iron-As-Is-Item-4d59a794-58ce-4166-88c4-536037507084_{width}x.webp?v=1663685601"" ","Bio Ionic Style Winder Pro Rotating Styling Iron 1.25""",$99.99 
